# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Wed Oct 31 09:45:07 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=0.9
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 0.9000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	6.6000	0.50183588	0.5018	-0.7103	3.5354	3.9424	6.546	8.050	9.660	6.890	2.87040067	0
	0.015200	6.6000	0.52281016	0.5228	-0.6795	3.5407	3.9507	6.469	7.943	9.508	6.793	2.89149165	0
	0.015200	6.6000	0.54538715	0.5454	-0.6512	3.5453	3.9592	6.398	7.845	9.373	6.706	2.91253090	0
	0.015200	6.6000	0.55000001	0.5500	-0.6455	3.5462	3.9607	6.384	7.826	9.346	6.689	2.91663504	0
	0.015200	6.6000	0.57072574	0.5707	-0.6160	3.5515	3.9685	6.310	7.721	9.200	6.595	2.93432426	0
	0.015200	6.6000	0.59750795	0.5975	-0.5815	3.5575	3.9781	6.224	7.594	9.032	6.486	2.95551515	0
	0.015200	6.6000	0.60000002	0.6000	-0.5786	3.5580	3.9790	6.217	7.584	9.018	6.477	2.95739889	0
	0.015200	6.6000	0.60886258	0.6089	-0.5673	3.5602	3.9826	6.188	7.541	8.961	6.440	2.96398354	0
	0.015200	6.6000	0.63512671	0.6351	-0.5332	3.5665	3.9919	6.103	7.414	8.791	6.331	2.98250675	0
	0.015200	6.6000	0.64999998	0.6500	-0.5159	3.5696	3.9974	6.060	7.349	8.705	6.275	2.99236870	0
	0.015200	6.6000	0.67222536	0.6722	-0.4876	3.5749	4.0046	5.989	7.242	8.564	6.184	3.00631642	0
	0.015200	6.6000	0.69999999	0.7000	-0.4544	3.5810	4.0136	5.906	7.128	8.397	6.084	3.02253795	0
	0.015200	6.6000	0.71478862	0.7148	-0.4158	3.5931	4.0325	5.810	6.975	8.146	5.956	3.03067613	0
	0.015200	6.6000	0.75000000	0.7500	-0.3227	3.6222	4.0765	5.577	6.590	7.576	5.642	3.04879928	0
	0.015200	6.6000	0.76723355	0.7672	-0.3081	3.6242	4.0798	5.540	6.544	7.519	5.600	3.05708075	0
	0.015200	6.6000	0.80000001	0.8000	-0.2775	3.6280	4.0826	5.464	6.448	7.404	5.514	3.07187057	0
	0.015200	6.6000	0.81684750	0.8168	-0.2636	3.6299	4.0852	5.429	6.404	7.350	5.474	3.07901359	0
	0.015200	6.6000	0.85000002	0.8500	-0.2343	3.6336	4.0880	5.356	6.314	7.241	5.393	3.09222293	0
	0.015200	6.6000	0.88957655	0.8896	-0.2016	3.6378	4.0921	5.274	6.212	7.119	5.301	3.10667205	0
	0.015200	6.6000	0.89999998	0.9000	-0.1921	3.6390	4.0922	5.250	6.183	7.084	5.275	3.11026096	0
	0.015200	6.6000	0.94999999	0.9500	-0.1517	3.6442	4.0962	5.149	6.058	6.935	5.163	3.12635612	0
	0.015200	6.6000	0.96744072	0.9674	-0.1384	3.6460	4.0981	5.116	6.017	6.885	5.126	3.13156962	0
	0.015200	6.6000	1.00000000	1.0000	-0.1117	3.6494	4.0995	5.049	5.935	6.787	5.052	3.14080405	0
	0.015200	6.6000	1.02022588	1.0202	-0.0958	3.6516	4.1007	5.010	5.887	6.730	5.009	3.14623046	0
	0.015200	6.6000	1.04999995	1.0500	-0.0708	3.6547	4.1009	4.947	5.811	6.640	4.940	3.15380883	0
	0.015200	6.6000	1.08257902	1.0826	-0.0462	3.6581	4.1030	4.885	5.736	6.551	4.873	3.16158628	0
	0.015200	6.6000	1.10000002	1.1000	-0.0334	3.6599	4.1043	4.853	5.697	6.504	4.838	3.16554141	0
	0.015200	6.6000	1.14999998	1.1500	0.0065	3.6651	4.1047	4.754	5.579	6.365	4.731	3.17617631	0
	0.015200	6.6000	1.15453851	1.1545	0.0099	3.6656	4.1049	4.745	5.569	6.354	4.722	3.17709231	0
	0.015200	6.6000	1.20000005	1.2000	0.0464	3.6704	4.1042	4.654	5.461	6.227	4.625	3.18585706	0
	0.015200	6.6000	1.25000000	1.2500	0.0871	3.6756	4.1021	4.552	5.344	6.091	4.519	3.19470429	0
	0.015200	6.6000	1.29999995	1.3000	0.1248	3.6806	4.1015	4.458	5.234	5.964	4.420	3.20280719	0
	0.015200	6.6000	1.35000002	1.3500	0.1672	3.6859	4.0965	4.352	5.114	5.827	4.311	3.21023273	0
	0.015200	6.6000	1.39999998	1.4000	0.2063	3.6909	4.0935	4.254	5.003	5.700	4.210	3.21705914	0
	0.015200	6.6000	1.45000005	1.4500	0.2447	3.6958	4.0901	4.158	4.896	5.577	4.113	3.22335362	0
	0.015200	6.6000	1.49102366	1.4910	0.2778	3.7000	4.0857	4.075	4.804	5.472	4.029	3.22816157	0
	0.015200	6.6000	1.50000000	1.5000	0.2851	3.7009	4.0847	4.057	4.783	5.449	4.011	3.22917390	0
	0.015200	6.6000	1.51774049	1.5177	0.2986	3.7027	4.0832	4.023	4.746	5.407	3.977	3.23113465	0
	0.015200	6.6000	1.54999995	1.5500	0.3262	3.7060	4.0783	3.954	4.671	5.322	3.908	3.23456979	0
	0.015200	6.6000	1.58720601	1.5872	0.3546	3.7096	4.0746	3.884	4.593	5.234	3.837	3.23833561	0
	0.015200	6.6000	1.60000002	1.6000	0.3658	3.7110	4.0723	3.855	4.563	5.200	3.809	3.23958373	0
	0.015200	6.6000	1.61622643	1.6162	0.3805	3.7127	4.0689	3.819	4.523	5.156	3.772	3.24113321	0
	0.015200	6.6000	1.64999998	1.6500	0.4128	3.7165	4.0606	3.738	4.436	5.060	3.692	3.24424219	0
	0.015200	6.6000	1.70000005	1.7000	0.4593	3.7219	4.0486	3.622	4.312	4.921	3.577	3.24857616	0
	0.015200	6.6000	1.72123909	1.7212	0.4796	3.7241	4.0428	3.571	4.258	4.861	3.528	3.25032663	0
	0.015200	6.6000	1.75000000	1.7500	0.5096	3.7274	4.0331	3.496	4.178	4.774	3.455	3.25261688	0
	0.015200	6.6000	1.79374397	1.7937	0.5528	3.7322	4.0198	3.388	4.065	4.648	3.350	3.25593328	0
	0.015200	6.6000	1.79999995	1.8000	0.5598	3.7330	4.0172	3.370	4.046	4.628	3.333	3.25639176	0
	0.015200	6.6000	1.85000002	1.8500	0.6192	3.7390	3.9940	3.222	3.892	4.459	3.189	3.25992513	0
	0.015200	6.6000	1.89696968	1.8970	0.6796	3.7450	3.9683	3.071	3.737	4.291	3.043	3.26304340	0
	0.015200	6.6000	1.89999998	1.9000	0.6841	3.7454	3.9662	3.060	3.725	4.278	3.032	3.26323819	0
	0.015200	6.6000	1.95000005	1.9500	0.7612	3.7524	3.9285	2.867	3.528	4.065	2.846	3.26635003	0
	0.015200	6.6000	1.97943103	1.9794	0.8135	3.7570	3.9010	2.736	3.394	3.921	2.721	3.26809454	0
	0.015200	6.6000	2.00000000	2.0000	0.8532	3.7604	3.8795	2.637	3.293	3.812	2.625	3.26927757	0
	0.015200	6.6000	2.02831650	2.0283	0.9130	3.7655	3.8463	2.488	3.142	3.649	2.483	3.27085781	0
	0.015200	6.6000	2.04999995	2.0500	0.9609	3.7697	3.8197	2.368	3.021	3.518	2.369	3.27203131	0
	0.015200	6.6000	2.06918693	2.0692	1.0039	3.7736	3.7962	2.260	2.912	3.401	2.268	3.27304411	0
	0.015200	6.6000	2.09969330	2.0997	1.0716	3.7801	3.7609	2.091	2.740	3.215	2.109	3.27460742	0
	0.015200	6.6000	2.09999990	2.1000	1.0722	3.7801	3.7606	2.089	2.739	3.213	2.108	3.27462268	0
