# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Mon Nov 26 12:34:44 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=2.
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 2.0000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP    B_T     V_T     J       H       Ks	int_IMF	stage
	0.015200	6.6000	0.89999998	0.9000	-0.1921	3.6390	4.0922	5.250	6.992	8.163	5.956	10.164	8.171	4.281	3.387	3.157	3.11026096	0
	0.015200	6.6000	0.94999999	0.9500	-0.1517	3.6442	4.0962	5.149	6.871	8.016	5.845	9.986	8.020	4.194	3.315	3.089	3.12635612	0
	0.015200	6.6000	0.96744072	0.9674	-0.1384	3.6460	4.0981	5.116	6.831	7.967	5.808	9.927	7.970	4.166	3.293	3.068	3.13156962	0
	0.015200	6.6000	1.00000000	1.0000	-0.1117	3.6494	4.0995	5.049	6.751	7.871	5.735	9.809	7.871	4.108	3.245	3.024	3.14080405	0
	0.015200	6.6000	1.02022588	1.0202	-0.0958	3.6516	4.1007	5.010	6.704	7.814	5.692	9.738	7.812	4.075	3.219	2.998	3.14623046	0
	0.015200	6.6000	1.04999995	1.0500	-0.0708	3.6547	4.1009	4.947	6.631	7.726	5.625	9.628	7.721	4.021	3.177	2.958	3.15380883	0
	0.015200	6.6000	1.08257902	1.0826	-0.0462	3.6581	4.1030	4.885	6.558	7.638	5.558	9.517	7.630	3.969	3.137	2.919	3.16158628	0
	0.015200	6.6000	1.10000002	1.1000	-0.0334	3.6599	4.1043	4.853	6.520	7.592	5.523	9.458	7.582	3.942	3.117	2.900	3.16554141	0
	0.015200	6.6000	1.14999998	1.1500	0.0065	3.6651	4.1047	4.754	6.405	7.456	5.418	9.284	7.440	3.858	3.050	2.836	3.17617631	0
	0.015200	6.6000	1.15453851	1.1545	0.0099	3.6656	4.1049	4.745	6.395	7.444	5.409	9.270	7.428	3.851	3.045	2.831	3.17709231	0
	0.015200	6.6000	1.20000005	1.2000	0.0464	3.6704	4.1042	4.654	6.290	7.320	5.312	9.111	7.299	3.774	2.984	2.772	3.18585706	0
	0.015200	6.6000	1.25000000	1.2500	0.0871	3.6756	4.1021	4.552	6.176	7.186	5.207	8.940	7.159	3.688	2.916	2.707	3.19470429	0
	0.015200	6.6000	1.29999995	1.3000	0.1248	3.6806	4.1015	4.458	6.069	7.061	5.109	8.780	7.029	3.610	2.854	2.648	3.20280719	0
	0.015200	6.6000	1.35000002	1.3500	0.1672	3.6859	4.0965	4.352	5.952	6.926	5.001	8.611	6.889	3.521	2.782	2.578	3.21023273	0
	0.015200	6.6000	1.39999998	1.4000	0.2063	3.6909	4.0935	4.254	5.844	6.801	4.901	8.453	6.759	3.440	2.717	2.515	3.21705914	0
	0.015200	6.6000	1.45000005	1.4500	0.2447	3.6958	4.0901	4.158	5.740	6.680	4.804	8.301	6.634	3.362	2.653	2.453	3.22335362	0
	0.015200	6.6000	1.49102366	1.4910	0.2778	3.7000	4.0857	4.075	5.650	6.577	4.721	8.170	6.527	3.293	2.597	2.400	3.22816157	0
