# ra                   dec                   source_id             l                    b                     parallax             parallax_error         pmra                   pmra_error             pmdec                pmdec_error            ra_dec_corr     ra_parallax_corr   ra_pmra_corr   ra_pmdec_corr   dec_parallax_corr   dec_pmra_corr   dec_pmdec_corr   parallax_pmra_corr   parallax_pmdec_corr   pmra_pmdec_corr   phot_g_n_obs   phot_g_mean_mag   g           bp_rp        proba  
  109.88036468918081   -15.664405087637498   3031158089532751232   230.03033334246135   -1.0527383422396586   0.8948568261445781   0.08281223339060134    0.05773120246452862    0.126307845329971      5.637507980660769    0.1066109450226149     0.1037427       0.31609416         0.45047447     0.35731393      0.10703573          0.40174222      0.2371427        0.42539042           -0.004659992          -0.0046891305     224            16.634275         16.634275   1.2992496    0.6    
  109.88103526986264   -15.617969554062851   3031159532641749248   229.98960521339373   -1.0304124958939629   0.9018637913727139   0.024420262476424977   0.13515393436458356    0.03388430544375391    5.675232371959214    0.03408169982741753    -0.039577045    0.12239213         0.13967723     0.37183434      -0.2171455          0.39492068      0.095151745      0.14759542           -0.25141218           0.032828376       256            13.672351         13.672351   0.67336845   1.0    
  109.83910925496818   -15.666750875381942   3031158226971713536   230.0137961056431    -1.0889327071005135   1.0629861323862964   0.05190242579664621    0.2641709264043686     0.08181989926927133    5.600950754224434    0.07946818526250864    0.19148192      -0.21951114        0.32015783     0.5208893       -0.22198625         0.51624745      0.3224603        -0.036711883         -0.39503103           0.16648357        241            15.989062         15.989062   1.3036175    0.3    
  109.91556712173767   -15.88415039497745    3031139191677031680   230.2403759754512    -1.1257703326069473   0.9313415329645179   0.02274085780045757    0.29863323795448793    0.03527348448826579    5.690965686204933    0.030113029328013644   -0.042995866    0.2596958          0.32527578     0.12626329      0.08127194          0.20590182      0.05486695       0.3286198            -0.06910606           -0.17893939       271            13.904574         13.904574   0.7100134    1.0    
  109.7736331533409    -15.639046909411062   3031157814654859136   229.95978691063604   -1.1316719492752016   0.9028982654860429   0.03539424984000046    0.2372020207294147     0.05137341269727093    5.769709736747481    0.05014167452209473    -0.11221451     0.088558376        0.09437051     0.3138529       0.043038074         0.3771914       -0.05573679      0.18708993           -0.24467167           -0.09452583       255            11.578008         11.578008   0.54467297   1.0    
  109.89841735240498   -15.621842377639753   3031158879806717824   230.0008719770634    -1.0174382201462593   0.8505438153829918   0.03598658568395374    0.6625489943421737     0.054478606454658234   5.78245150492699     0.05036457585233879    -0.084748395    0.09780061         0.12609735     0.2787407       -0.14284606         0.29426047      0.14822602       0.17297973           -0.21143949           -0.12239537       250            15.297446         15.297446   0.9614029    1.0    
  109.86581546445667   -15.752386910960373   3031153107370717312   230.10151546749086   -1.106328161773528    0.8872676149123523   0.023876588021930833   0.26385430478745564    0.03744450867548357    5.671726175248083    0.03402327094031603    -0.10529776     0.10141129         0.13212        0.3667917       0.20214173          0.44258112      0.015456143      0.402655             -0.13059767           -0.18492767       252            13.459387         13.459387   0.75039005   1.0    
  109.2803276714579    -16.057938897489972   3031215195416200704   230.10861652016993   -1.7469232514327135   0.8350559290534684   0.05296950350461043    0.3455070969436293     0.08017760540220045    5.724454237297571    0.09584619857492177    0.33745477      0.10451218         0.5507667      0.48494682      -0.20877601         0.47639018      0.53941417       0.067529194          -0.23475464           0.33330745        173            10.898131         10.898131   1.2703981    1.0    
  109.27589658250766   -16.04562716309455    3031215637797505280   230.0957327730491    -1.744954666094928    0.7751328444182811   0.11070643262963649    0.35757539628192       0.16212510809315822    5.453799499101269    0.16792597982500518    -0.21177547     0.22103056         0.42461124     -0.04538926     -0.069714695        -0.047560815    0.39450783       0.2285599            -0.092164114          -0.35888904       250            17.42112          17.42112    1.414526     0.5    
  109.92815424330128   -15.503803238765858   3031166473308865280   229.91001071081203   -0.9368125378686643   0.8749103862873587   0.053214732012448134   0.5688406479885543     0.07640219648502393    5.410969408293592    0.07785938640821001    -0.06696707     0.03457295         0.15474524     0.2961733       -0.0724404          0.31014502      0.22308165       0.16590816           -0.23562583           -0.11680142       230            16.055943         16.055943   1.1290302    0.8    
  109.44310141142559   -15.721253641115048   3031253231647292544   229.88370063971462   -1.4514262353193241   0.8572400931052101   0.040144541313676986   0.32523346353765326    0.06117180172525148    5.662876389393648    0.0560132819224353     -0.21864727     0.06952312         0.011127191    0.28294474      0.020977627         0.3216662       -0.09861318      0.2492075            -0.23421547           -0.22984363       281            15.767232         15.767232   1.054719     1.0    
  109.50369297612589   -15.6380243563782     3031255877347031936   229.8373194988158    -1.360980762015062    0.9449590103011831   0.04446122620929186    0.3429806187606177     0.06288398418201432    5.781470939783485    0.05884221705381866    -0.12589529     0.08330718         0.16095835     0.23181681      -0.0020218643       0.26618922      -0.021269185     0.23229776           -0.21032682           -0.16842376       285            15.960255         15.960255   1.1195107    1.0    
  109.45055788451563   -15.718378709218639   3031253231647285504   229.88450838752578   -1.4437365704431235   0.7957564018958281   0.031715552561687656   0.481470524639839      0.04662806199422108    5.5476627524567075   0.043076301332651085   -0.20576619     0.15048742         0.040421326    0.2367255       0.051103443         0.29665178      -0.10511347      0.28494707           -0.21375288           -0.23147362       284            12.110838         12.110838   0.61300087   0.9    
  109.23175454782056   -15.737856497286607   3031259485119788672   229.80349859363838   -1.6391299611828933   0.8787941772247594   0.02856647947091676    0.22809593200048955    0.04192782712716346    5.621558137694427    0.040504965764916315   -0.15311162     0.08545261         0.07519988     0.24057464      0.047218025         0.25942492      0.09780251       0.23145874           -0.15940772           -0.25793087       270            14.817638         14.817638   0.8813486    1.0    
  109.38478319638985   -15.674845698208546   3031254399878390912   229.8164354590641    -1.4794278114824737   0.9184597642845639   0.03307628898477951    0.579437571702268      0.047780651775486765   5.2874807749987385   0.045575687910426564   -0.16117014     0.13785546         0.11120871     0.28328925      -0.007834687        0.32395297      -0.15047109      0.28322282           -0.13212198           -0.19697969       259            14.145955         14.145955   0.8581867    1.0    
  109.34386504009336   -15.752961361757766   3031247665369750144   229.86718038235912   -1.550703992159477    0.9361229876183723   0.023260151902452574   0.25040673697267407    0.03434021455989626    5.795113348877299    0.03397368734315867    -0.24231243     0.06750232         0.0063950177   0.27255204      0.11051353          0.3255382       -0.0983182       0.27776197           -0.12629822           -0.31197932       252            13.647541         13.647541   0.70577335   1.0    
  109.39418301210165   -15.681367927723167   3031254399878391040   229.8264298390336    -1.4744657102801209   0.9081316340272686   0.03215371763742671    0.7746992174520355     0.045262724139374405   5.522476626004663    0.046062540189338134   -0.14573841     0.10748905         0.17240791     0.25268102      -0.05495506         0.29176545      0.12898569       0.20193744           -0.22960883           -0.1647063        252            14.764219         14.764219   0.995245     1.0    
  109.44794980452234   -15.566176145451934   3031268620507437824   229.74869073774985   -1.37491321241016     0.8880328328869223   0.08467869656149027    0.47914988075797216    0.12513663417535792    5.5273647962135755   0.10805135807118295    -0.0707238      0.13039249         0.23700747     0.19212785      0.0054812254        0.26615682      0.009741352      0.20108604           -0.17100656           -0.14716232       264            17.161716         17.161716   1.4821911    1.0    
  109.65162622978298   -15.732538288333938   3031250792105748352   229.9874716987921    -1.2792258003622738   0.8566408335940776   0.03502871435571004    0.03219702196470531    0.04947970856527716    5.658708870068084    0.04983372939169327    -0.07551805     0.061801676        0.19009702     0.20119107      -0.03470641         0.21988237      0.15781027       0.14703889           -0.19051568           -0.12131159       262            12.048186         12.048186   0.46532154   0.8    
  109.42771158726806   -15.631782129731679   3031267800176628992   229.7976285818897    -1.4227737262147953   0.7384743366260349   0.15870060741098946    0.69927745355236       0.3179054007486855     5.040016054096647    0.17528016166320495    0.18798003      0.4664393          0.042732753    0.19535555      0.35155064          0.46344653      0.015068575      0.12258971           -0.20900609           0.053941533       137            17.128595         17.128595   1.2812843    0.6    
  109.2343467309033    -15.73853874762429    3031259485119787520   229.805265372367     -1.6372401040892446   0.9083629859850099   0.03982204460681221    0.3334665414811186     0.057084864976633905   5.580714596735204    0.05238140273699311    -0.07400005     0.20516483         0.18750712     0.2544666       0.08630652          0.30675295      0.10401414       0.31177098           -0.10436332           -0.2068761        266            15.457141         15.457141   0.9979       1.0    
  109.43746387189275   -15.665256342165975   3031254296799138432   229.83162686852302   -1.4300910355945378   0.7992178612014346   0.046659632515691905   0.7542697948659755     0.05831987470836395    5.245188994559656    0.054435693647567604   -0.30046225     0.3890144          0.2128732      0.05332888      -0.32184654         0.054574136     -0.012457122     0.25187057           -0.18500529           -0.1935791        254            13.742698         13.742698   ""           1.0    
  109.43719671424881   -15.665656341867665   3031254296799138560   229.83186064674553   -1.4305052226105122   1.0153365487276977   0.036048390224869345   0.5995746122988155     0.051947705435865826   5.228804316329707    0.05041924915458168    -0.16956005     0.1644826          0.18614756     0.19237298      -0.1429877          0.2000806       -0.10869686      0.2142618            -0.08489173           -0.19003415       269            13.077036         13.077036   0.75048923   1.0    
  109.42461120303659   -15.581633373116231   3031268212493103104   229.7518686285128    -1.402010457894763    0.9118871945016243   0.03585302281748434    0.39497161878878234    0.05123443707262559    5.595596780465499    0.04436965291385392    -0.016063951    0.21540433         0.19814354     0.22392891      0.10064872          0.30833638      0.0048591155     0.30065757           -0.14369215           -0.11704437       251            15.204587         15.204587   0.9432497    1.0    
  109.43478137854616   -15.710126437006577   3031253300366764160   229.87011737669502   -1.453316317208785    0.8878747897597821   0.025581397504773534   0.13206590004604757    0.03872560880443012    5.54343657541675     0.03775887981229366    -0.23098865     0.10502043         0.037696272    0.21395119      0.042161327         0.24768272      -0.031190407     0.22309642           -0.14516887           -0.28054744       271            14.51502          14.51502    0.8166151    1.0    
  109.37739476902227   -15.621067132711746   3031266563225732736   229.76553150889393   -1.4606330051269125   0.8931941801753223   0.029816461570476828   0.5834511465758845     0.042114575674757966   5.650280330793872    0.03827026104828154    -0.12301016     0.30271032         0.1439823      0.12034515      -0.10488217         0.16474704      -9.3601004E-4    0.22893023           -0.14241347           -0.12401687       254            14.657861         14.657861   0.83893394   1.0    
  109.0797686400086    -15.8494203963019     3031234299430459648   229.83416384191412   -1.8205011866350618   0.9513163460858861   0.02884109248086583    0.33935229894626145    0.04808876750712365    5.674431187463174    0.05535926015808338    -0.19677942     0.11912006         0.40982634     -0.047651924    -0.07388233         -0.05715959     0.49468252       0.0084096035         -0.05905487           -0.3628557        258            14.508921         14.508921   0.82663345   1.0    
  109.39681586986816   -15.685919621136703   3031254331158916992   229.83164013960518   -1.4743472374638376   0.8673195570045976   0.03519734264813214    0.5308380851268092     0.05325928718656601    5.87634418369734     0.05367304412142003    -0.06179995     0.01403795         0.15169959     0.33028904      5.2321487E-4        0.36644155      0.1494329        0.1359131            -0.21956484           -0.09137939       252            15.203953         15.203953   0.9419613    1.0    
  109.47715951751599   -15.693099888418903   3031253403445942016   229.87410403184478   -1.4092891028809955   0.9037009482614683   0.02592350212285822    0.49656012615080697    0.03898200725140408    5.878156688539532    0.031836730016883      0.004286095     0.36886236         -0.040369336   0.06763361      0.0075238417        0.13574512      -0.026019268     0.11739934           -0.1253976            -0.05065906       238            14.022201         14.022201   0.8667507    1.0    
  109.49493080317771   -15.65550434473353    3031255087073071488   229.84883975031863   -1.376604476209637    0.910141620007557    0.04166849787659386    0.2905061375452738     0.05739536757402137    5.8694247872368885   0.05360180537366683    -0.22163074     0.14672205         0.13093615     0.22001305      -0.035781387        0.2643522       -0.057716895     0.28548867           -0.2606243            -0.21516053       280            15.662517         15.662517   1.100316     0.9    
  109.34013890387779   -15.595128811268033   3031267456578929408   229.72583809058048   -1.4802744726652117   0.8953035752810751   0.04667609209773767    0.7760309709043742     0.06922828169258342    5.948811671721194    0.06392610611177373    0.15162903      0.045379505        0.34770456     0.36068714      -0.16203308         0.4235715       0.27173838       0.03878352           -0.31017947           0.139903          257            15.779563         15.779563   1.1857862    1.0    
  109.48635228538527   -15.622308962158309   3031255946066504576   229.81561856460397   -1.3684092008177917   0.9285695619565478   0.05714999655303693    0.323366265464481      0.08534732938389838    5.538418601787928    0.07931644345101557    -0.15962926     0.06557943         0.04821296     0.23553804      0.18045859          0.30526322      0.00922403       0.23424302           -0.14831299           -0.23531507       254            16.360662         16.360662   1.2263117    0.9    
  109.43879262163517   -15.666636675440873   3031254296799139072   229.83344532727207   -1.429603772641773    0.9811295765923796   0.02985418633653762    0.8141414422248016     0.04247122843231021    5.475843689753475    0.04031495407387801    -0.12410734     0.19125813         0.17206547     0.14874424      -0.040077895        0.18543617      -0.04047283      0.22935145           -0.14469117           -0.17311296       289            12.743194         12.743194   0.5457487    1.0    
  109.42931774418611   -15.625574539176489   3031267800176282240   229.79285889330436   -1.418508665364656    0.9366014107136618   0.0356495059477918     0.38942982456900466    0.048430321425808005   5.658278844828918    0.04559901348591204    -0.083490856    0.12364493         0.057190828    0.19759315      0.07202953          0.2571742       -0.10766418      0.27685237           -0.18795304           -0.16260657       268            10.80042          10.80042    1.2133808    1.0    
  109.22655275726765   -15.665215654732858   3031261031307968896   229.7368626292786    -1.6097193254979734   0.824303608242071    0.08333524378224626    0.2862705849702471     0.12461924287708566    5.656889440268172    0.12029217038004678    -0.027017806    0.12442195         0.17887847     0.30492625      -0.018276952        0.368202        0.25185984       0.14118595           -0.23993382           -0.063095234      281            17.087448         17.087448   1.4360447    1.0    
  109.2922787719809    -15.723918059177608   3031259652615220864   229.818319617779     -1.5810893925410876   0.73473609718717     0.12131048812314166    0.3691963829331437     0.16803149073335638    5.795365519807109    0.15642785201911233    -0.11985718     0.20676635         0.15497865     0.28094327      0.12926026          0.36540085      0.003512493      0.34756336           -0.15947685           -0.19639541       260            17.615257         17.615257   1.6297207    0.8    
  109.40657481745065   -15.740842007802947   3031252784970727424   229.8846191157098    -1.4916627910923097   0.875295232903593    0.04394351542427157    0.4660755429648107     0.06539919465229299    5.596147429285359    0.06184960463464861    -0.21803522     0.074007496        0.0618968      0.273039        0.035767425         0.31282762      -0.06688021      0.25548685           -0.21322744           -0.24683473       282            15.937963         15.937963   1.1090841    1.0    
  109.47298255847323   -15.614175083847046   3031256152224935808   229.80241002255596   -1.3759978603967882   0.9452980649449993   0.10307584919464592    0.4258032340522401     0.13139582448095877    5.490628859989271    0.11785127408190078    -0.22708033     0.29036745         0.21082623     0.12565966      -0.18321067         0.19462726      0.07594472       0.2899491            -0.3285807            -0.17244951       273            17.291224         17.291224   1.4782333    1.0    
  109.32781531019802   -15.735275701814485   3031247940247652608   229.84432364536238   -1.55612286839365     0.9577915381995322   0.08344530312721155    0.5098983436535098     0.12859519289872431    5.7034261441456255   0.12119396841130392    -0.20195085     0.069470845        0.13792624     0.19278862      0.068018004         0.24147734      0.06060089       0.19355556           -0.14685692           -0.2768638        253            17.105679         17.105679   1.4222889    0.9    
  109.44367734471716   -15.689226019336926   3031254193719940864   229.85562528959468   -1.4359876143010162   0.9621294228098352   0.032498581797642215   0.5939321736690608     0.04809519858245153    5.379264965835343    0.046704765139392125   -0.19935283     0.15518345         0.11890846     0.14606914      -0.02611879         0.17697522      0.059513964      0.19366759           -0.14542064           -0.24942873       270            15.204578         15.204578   1.0106401    1.0    
  109.40674438514885   -15.641630995989066   3031266288347826304   229.7969168857615    -1.4452276533045365   0.8379199909309308   0.03334803442373952    0.18612969070146518    0.04637251747899871    5.658409364789629    0.04368587204733152    -0.076987594    0.26057002         0.2248804      0.13257653      -0.012449498        0.18398334      0.011596287      0.2460363            -0.10329802           -0.15220532       266            9.982019          9.982019    1.3433456    1.0    
  109.4568999337664    -15.673409525498741   3031254228079657472   229.84757714361942   -1.4173464458230027   0.9036377564326878   0.042359019464374995   0.41439191077319165    0.06864400719469778    5.588198247061567    0.05956725147920509    -0.32358664     0.061433956        0.20847094     0.10479649      -0.03776247         0.13209607      0.017481979      0.22649625           -0.25453562           -0.36254716       244            15.684752         15.684752   1.038497     1.0    
  109.52709373933847   -15.626797811902817   3031255533749621760   229.8379176650432    -1.3358111009004656   0.8854870848922435   0.04259247472440462    0.25862235860652777    0.061914104219861175   5.648743679718037    0.05829237859159721    -0.1934401      0.05829727         0.09184679     0.26799795      0.05147167          0.3135641       -0.08830568      0.25095722           -0.23501875           -0.21185485       278            15.862077         15.862077   1.0898132    1.0    
  109.40609635053123   -15.645288793756821   3031266288347830144   229.79986184671333   -1.4474863318685562   0.8951496307202923   0.02384950015539313    0.48022680001312323    0.03565216414354799    5.406690207230311    0.034897989227136376   -0.20339395     0.25846392         0.3049898      -0.01582375     -0.06569668         0.008388504     0.14112198       0.18509004           -0.043471545          -0.3037055        254            13.809395         13.809395   0.82238674   1.0    
  109.49267506910981   -15.673095842104498   3031254915274400384   229.8633856998585    -1.3867393932802095   0.849592811071256    0.033185463654875      0.3560658890298762     0.04548286490962798    5.361413055493226    0.044918975757189505   -0.12753735     0.20995182         0.11477292     0.14308344      0.0057427585        0.19102031      -0.13904458      0.19516535           -0.15194352           -0.14123882       278            12.734959         12.734959   0.60601044   1.0    
  109.44646070328596   -15.568415148170956   3031268624809935616   229.75000161348035   -1.3772269641836077   0.8770394261317127   0.03923783911798925    0.4533684498066008     0.055630208026409715   5.748541501952179    0.04831352655568642    -0.07615624     0.20633897         0.19435816     0.24995485      0.12347394          0.3499021       -0.06134673      0.351863             -0.14206517           -0.1727944        254            15.342483         15.342483   0.9760895    1.0    
  109.60368118110951   -15.748431289286914   3031250620307104896   229.9799474932514    -1.3274498619275104   0.9420245942317604   0.03390504612321469    0.05837928747236876    0.048643253906431254   5.499614339466397    0.044477176832189075   -0.08561922     0.11968531         0.10214283     0.20881541      0.044108544         0.26042295      -0.026958426     0.23317657           -0.1849413            -0.1416178        265            15.259557         15.259557   0.9602699    0.9    
  109.46377515349097   -15.677595110177725   3031254228079657216   229.85437081973453   -1.4134462939229913   0.9574905372057148   0.02076738576985641    0.5842549190158504     0.031795482447362196   5.525567760244369    0.029782507940366864   -0.1489571      0.17922266         0.22074673     0.10023796      -0.066954024        0.1332292       -0.044555023     0.17083924           -0.09842579           -0.2010798        271            13.820528         13.820528   0.74606895   1.0    
  109.37354930532167   -15.622062028637652   3031266631945212416   229.76468364243408   -1.464372885832174    0.9625577096530665   0.01988229763054546    0.30718652500739996    0.029504484212799786   5.633351241461309    0.02627954740406967    -0.0674769      0.27888918         0.05586554     0.11943229      -0.009074167        0.17521407      0.0024129185     0.18338433           -0.12216211           -0.11479445       263            13.272362         13.272362   0.6056452    1.0    
  109.35156063159226   -15.623568412297473   3031266528866011264   229.75613587768856   -1.4838071188756838   1.0255798521499095   0.06189478934953607    0.5579390079463804     0.09002850069708877    5.2464054879838775   0.09060715335803296    -0.14714852     0.15347175         0.16032529     0.171487        0.0477047           0.21701387      0.016236648      0.17860697           -0.091467835          -0.22361551       254            16.522882         16.522882   1.2800417    1.0    
  109.44839555041868   -15.643493197130594   3031255976130743424   229.81728839079457   -1.4106238963435693   0.8342501552730922   0.08572286740084815    0.09269953908778383    0.12081100418769643    5.80284947428239     0.10555300225074028    -0.058836147    0.20208779         0.24442415     0.2376402       0.018344713         0.3039998       -0.013561679     0.2991354            -0.16188993           -0.12581073       267            17.152744         17.152744   1.5734329    0.9    
  109.23060901726876   -15.671770695858891   3031260962588495872   229.74448536326665   -1.6093174496596305   0.920624659760099    0.04442716890397511    0.30929339654901344    0.07034722190050034    5.805102513100518    0.06629144336855476    -0.011031684    0.1277122          0.19772601     0.36102667      0.06835147          0.41678566      0.21950954       0.21758978           -0.18770757           -0.08175012       265            15.747574         15.747574   1.3209515    1.0    
  109.29876829713535   -15.92797812627838    3031240759062461568   230.00184274234982   -1.6706766496081005   0.8990203278452873   0.06995071955980882    0.23812392940645427    0.11703921493916065    5.603526335246027    0.11619371426990187    -0.33577815     0.22975972         0.37297606     -0.10516986     0.014198519         -0.08528696     0.34320256       0.21585113           -0.06121947           -0.4832956        239            16.60347          16.60347    1.2899647    1.0    
  109.52238576246256   -15.625621482614994   3031256289663867776   229.83475894119366   -1.3392706545716626   0.9648989466064033   0.04246853399165921    0.38510287622988926    0.061743674275543954   5.4753757720554255   0.058251083971084874   -0.20118074     0.0680848          0.10596924     0.24186036      0.028280228         0.28212205      -0.07885278      0.24369532           -0.21606976           -0.22368251       283            15.842069         15.842069   1.0766306    1.0    
  109.4217630427143    -15.66723958642937    3031254468597842048   229.826324021868     -1.4443868864374112   0.7858645157640228   0.10603301848165772    0.41323482837976366    0.14191088116978937    5.974593796898674    0.11634605133078932    -0.061173532    0.38121128         0.15811019     0.12346769      -0.06330944         0.22622174      0.07490845       0.2533225            -0.2130572            -0.09099509       233            16.996033         16.996033   1.652483     1.0    
  109.17272360758254   -15.584792859005178   3031265498073632512   229.64151255449684   -1.6181321647877238   0.8893811453260568   0.027732687279471212   0.32071856732538395    0.04704124046327417    5.7245384972259705   0.04360301315240411    -0.08327796     0.14137177         0.32057798     0.21835588      -0.035721317        0.2532179       0.1771879        0.14669761           -0.092145875          -0.1877482        266            14.661948         14.661948   0.8584194    1.0    
  109.49270713361202   -15.71603472315998    3031253128568045952   229.9013819656183    -1.4067616325791017   0.7488741239594944   0.11086707848663158    0.32044644117479226    0.1515504301434149     5.7352852495486735   0.13824385038578033    -0.15561119     0.19819541         0.21367802     0.19206263      -0.11977757         0.23844694      0.059538174      0.24386191           -0.26184282           -0.15081875       284            17.616875         17.616875   1.614748     1.0    
  109.28215881509036   -15.675563256071927   3031260825149521152   229.77097991102409   -1.5671701661345616   0.9145998719624767   0.021662187699247965   0.39222511036348706    0.03235829805712369    5.716870422305735    0.030820888093142804   -0.18015237     0.14664638         0.04493374     0.21539304      0.11857259          0.2739667       0.008948801      0.2390666            -0.12548289           -0.26149705       273            13.588984         13.588984   0.6814337    1.0    
  109.37201474624582   -15.64000490048326    3031266460146537344   229.77987036493676   -1.4740499536254352   0.8810232039859536   0.02289832019293539    0.40780748675879447    0.03490766119170315    5.586277694204895    0.031729730480344505   -0.14379811     0.16429977         0.1782171      0.1585808       0.03742168          0.22027412      0.005151364      0.21061775           -0.14187166           -0.21699166       268            14.05411          14.05411    0.74401      1.0    
  109.47670184303689   -15.688703196956297   3031253403445938176   229.870008974551     -1.4076260700196992   0.8970081912231891   0.027621911495741835   0.3431127194512879     0.03991412601726586    5.410429277495348    0.03337788409275114    -0.039300714    0.33424336         0.3847237      0.1330924       0.05985697          0.21268275      -0.093933135     0.39060304           -0.0601104            -0.15837012       242            13.8978           13.8978     0.9153738    1.0    
  109.45103270556757   -15.68618359990595    3031254189416933632   229.85624005333202   -1.4283048772292766   0.976238086065877    0.09727119180818421    0.47631835967560776    0.14419368202036445    5.131572093452245    0.1275663149532039     -0.09240749     0.15118052         0.12502171     0.21545635      -0.053625643        0.27122286      0.03937578       0.17290257           -0.22997406           -0.10300691       278            17.499596         17.499596   1.9204845    1.0    
  109.40785522781982   -15.811016022365889   3031243542201155200   229.94728383684566   -1.5233134017804024   0.9128291986162548   0.032461020548490496   0.41879499489717203    0.04860250855419227    5.647537585003944    0.04734675640830317    -0.21360992     0.048130926        0.008932647    0.24703114      0.054966334         0.26755443      -0.023493124     0.22847854           -0.16152616           -0.2772228        259            15.186148         15.186148   0.97805977   1.0    
  109.40955010657639   -15.661134236038606   3031254537317319936   229.81543334586573   -1.4519384884259272   0.9213908248046501   0.055534579558895576   0.41723185910894023    0.0790586063237442     5.597388998799638    0.07344522256882133    -0.01544496     0.26977378         0.3147427      0.19752437      0.09374666          0.2612654       0.144916         0.28495866           -0.03776012           -0.14419971       279            16.23932          16.23932    1.1663742    1.0    
  109.43130904729969   -15.659101310066742   3031254502957567104   229.8234148707297    -1.4324597021691583   0.8947796965295262   0.036456735732507545   0.5794777606418507     0.05224191338187847    5.681920063253845    0.04611470944048303    -0.0876569      0.23196225         0.28955513     0.17048961      0.06490086          0.24392244      -0.028355975     0.34227732           -0.1315001            -0.20603344       266            12.181718         12.181718   0.49255562   1.0    
